Group,N,Model_Variant,TF,rs,Global_Score,Specificity_Score,Mean_MSE,Mean_WMSE,Mean_Pearson,Mean_Pearson_Pert,Mean_Pearson_TopK_DEGs,Mean_Rank_L1,Mean_Rank_Cosine,Matrix_Dist
Combined,954,DNN_MultiCtx,0.1,1,0.2130020535050560,0.2133963058956550,0.0123591371283542,0.1150974106150320,0.2794081631545160,0.415594373525,0.6360523679340260,0.5829137161473970,0.6350408398063270,614.9590480734500
test_seen,848,MLP_Concat_KDP,0.1,1,-0.000284323706475,-0.0246573440412222,0.0138884833860123,0.1349356076498820,0.2078723527665030,0.0990127858565968,0.4399466581314370,0.5852150111861250,0.5350692450850340,684.8664586634030
test_unseen,106,MLP_Concat_KDP,0.1,1,0.1477516228318020,0.1888572640914370,0.0245536104688104,0.2162428163292160,0.4493386068135360,0.1972505205915610,0.6483901092292450,0.3098160723831400,0.8272090122552420,62.7296817098058
Combined,954,MLP_Concat_KDP,0.1,1,0.0250577345536361,0.0116230814622651,0.0150734975063232,0.1439697419475860,0.2347019365495070,0.1099280897160370,0.4894519777671670,0.5546151290969050,0.5675292192150570,751.3861142085080
test_seen,848,Ridge_Concat_KDP,0.1,1,0.109251401466,0.1173421352578340,0.0134760027807337,0.1186117323012600,0.2141019828271070,0.2272457540312740,0.5194708708765320,0.6236462808608370,0.5685805994971190,500.1688734453620
test_unseen,106,Ridge_Concat_KDP,0.1,1,0.0755813601185207,0.135179493848167,0.0273034747531813,0.2339842078765750,0.3499874701407160,0.0476365922477498,0.6356991249798360,0.2312756142469660,0.7846720386465780,45.53717384772280
Combined,954,Ridge_Concat_KDP,0.1,1,0.1065038136343900,0.1222254196070200,0.0150123885554501,0.1314308962540730,0.2292003703063970,0.2072891804997710,0.5470750812260670,0.5800495401259620,0.5925907594026150,555.6794807590910
test_seen,848,KNN_KDP,0.1,1,0.032393124419502,0.0634778033465981,0.0159386836254866,0.1321965455552410,0.1974057197996890,0.1336155546257280,0.430012731509726,0.6108540062167140,0.5563179334376050,471.6261789101920
test_unseen,106,KNN_KDP,0.1,1,0.1694402042831960,0.2624077500481160,0.0265814138777917,0.2063209649615610,0.4138943306854630,0.2052361862172700,0.6260846118481640,0.4160545645330540,0.8278524619374760,48.724737668459700
Combined,954,KNN_KDP,0.1,1,0.0580738760930297,0.0996108711983744,0.0171212092090761,0.1404325921559430,0.2214600098981080,0.1415734025803440,0.4765798030901050,0.5892096238074180,0.5864884366042580,518.3902930802260
test_seen,848,KRR_KDP,0.1,1,0.0694248654080126,0.0552078586457115,0.0138113129547867,0.1241873644548700,0.2312372419591660,0.2016375178592810,0.5170293064372600,0.5984416143657570,0.557254647686551,621.4052045631740
test_unseen,106,KRR_KDP,0.1,1,0.2068496373556260,0.2535019866711550,0.0246192614256008,0.213836029591771,0.4492071174781180,0.1826561459785830,0.710412920275264,0.2760300144528700,0.8626185432299200,44.96763332997300
Combined,954,KRR_KDP,0.1,1,0.0900103538373953,0.0837027322311535,0.0150121961182105,0.1341483272478590,0.2554561170168270,0.199528476539203,0.5629579147237860,0.5626181032643250,0.591183969413592,667.7318421440450
test_seen,848,RIDGE_LatentReg_KDP,0.1,1,0.0767396165533773,0.1209604764039130,0.0168767055477468,0.1183275767466880,0.209696498697671,0.2002071331690800,0.5051890323324340,0.6169519293591240,0.5813765863509470,458.60953770443700
test_unseen,106,RIDGE_LatentReg_KDP,0.1,1,0.2236705333495220,0.3266197911990850,0.026107759526739,0.205920715894663,0.370712538325515,0.1793568121254920,0.6949769907092810,0.2886317289987920,0.8913955928646380,29.115465039715200
Combined,954,RIDGE_LatentReg_KDP,0.1,1,0.0998798559916194,0.149484927751183,0.0179023782120793,0.1280601477631300,0.2275871697674310,0.1978904308309040,0.5502636724469350,0.5804719070968650,0.6158231426302460,483.0862396348660
test_seen,848,BalancedKRR_lambda0.5_KDP,0.1,1,0.1232211149647660,0.1112862704590400,0.0127760265500061,0.1170144173349070,0.2436240987932970,0.2730246252906550,0.5535536418172090,0.6210588706963120,0.5755199568393750,601.3922149621150
test_unseen,106,BalancedKRR_lambda0.5_KDP,0.1,1,0.1030012193884320,0.1682689414613970,0.027383246496806,0.2346835921976990,0.3519830825865060,-0.0028661959242369,0.657498611498299,0.2037161693955530,0.8379001762062210,42.721692411646400
Combined,954,BalancedKRR_lambda0.5_KDP,0.1,1,0.1199100931982230,0.1179307416908210,0.0143990509885394,0.1300887700974390,0.255663985881431,0.2423700896001120,0.5782405721164680,0.5746874594406720,0.6046733145468020,644.1308084119650
test_seen,842,DNN_KP,0.1,2,0.0935872553803386,0.0747471470373963,0.014005821013509,0.1292251703830970,0.2301041037147740,0.3975564161821960,0.5783579183276740,0.5861426830092430,0.5821692542969350,640.0829574316930
test_unseen,108,DNN_KP,0.1,2,0.1488103698088580,0.1585148845865180,0.0182148598143141,0.1674435878340460,0.3472482127146110,0.3683016524030900,0.5469894812831400,0.4437126800140500,0.7106018030675560,73.24808843879610
Combined,950,DNN_KP,0.1,2,0.100421328604303,0.0857855342348184,0.0144843222666531,0.1335700009985740,0.2434215392642290,0.3942306114578350,0.5720683078542780,0.569950640563474,0.5967700072098050,720.8206463489330
test_seen,842,Ridge_Concat_KP,0.1,2,0.043710817135409,0.0474680109488189,0.0162334417948618,0.1401391448678970,0.2099555356292120,0.2792184491756250,0.526643032004081,0.6008775332954550,0.5761296426542250,503.235863682104
test_unseen,108,Ridge_Concat_KP,0.1,2,0.1429551404105160,0.1813333897168740,0.0205330370011291,0.1627596537816500,0.3299614246934650,0.2779943336578880,0.533731936111669,0.4706611247707140,0.7228173906256100,58.00943362604000
Combined,950,Ridge_Concat_KP,0.1,2,0.0571279940669796,0.0651737947095232,0.0167222378814691,0.1427107395654600,0.22359831038599,0.2790792865693980,0.5280644112540800,0.586073983694748,0.5928057234762350,568.0291132140980
test_seen,842,KNN_KP,0.1,2,-0.068982309273214,-0.0602297714087227,0.0196744608239867,0.1593994019697700,0.1911426159503340,0.1733968309785000,0.4609963714589390,0.5876519601831160,0.5240145271056670,548.4931326382590
test_unseen,108,KNN_KP,0.1,2,0.0971355326075025,0.12080140148383,0.0207278333708579,0.1834989796453590,0.3266572969787560,0.248764692844403,0.5066721926413120,0.4603090972953990,0.6893513640088980,63.063646974763700
Combined,950,KNN_KP,0.1,2,-0.0454678604730359,-0.0356557406261235,0.0197942126503679,0.1621391434318370,0.206548495477776,0.1819649668537820,0.4701547213914450,0.5731750873495650,0.542810714879929,618.1819649324930
test_seen,842,KRR_KP,0.1,2,0.0550275042065579,0.0355828687235795,0.0151463234782428,0.1383693350665170,0.2252491737095370,0.3007013746354270,0.5596944473504710,0.5994483504326340,0.575686620996223,594.2632600617740
test_unseen,108,KRR_KP,0.1,2,0.1723066567401410,0.1834169262613230,0.0189452697965066,0.1645528457297610,0.3656883865561950,0.3491521542756040,0.5872994907526650,0.4668364360145180,0.7316083206494170,68.26897519303750
Combined,950,KRR_KP,0.1,2,0.071126886000288,0.0552264774590584,0.0155782036912665,0.1413459868050750,0.2412148947489460,0.3062094632682050,0.5652294687432960,0.5843724696356280,0.5934124563252180,669.8997723852570
test_seen,842,RIDGE_LatentReg_KP,0.1,2,0.0522065958330711,0.0343411422609216,0.0153284888717636,0.1385459014002550,0.2268823589780880,0.3174782482551330,0.556034885895962,0.5899884614133140,0.574050944987723,609.065020543186
test_unseen,108,RIDGE_LatentReg_KP,0.1,2,0.1812880072259520,0.186085785245458,0.0188166129206583,0.1654002238576170,0.3804484029042450,0.3761078296832630,0.6048603828808060,0.4733735315927100,0.7335401787456580,72.0285808105742
Combined,950,RIDGE_LatentReg_KP,0.1,2,0.0703958064826576,0.0548204028842665,0.01572503350048,0.1415988138480390,0.2443403934454830,0.3241435059332780,0.5658247698091670,0.576731185181077,0.592182352614941,688.109044923885
test_seen,842,LLM_KNN_KP,0.1,2,0.0400640882448227,0.0717290484306549,0.0187344839072984,0.1369927778244280,0.2239529808801300,0.2624882128896360,0.5200452564197790,0.6326737233091970,0.5996310655797200,483.9521848933240
test_unseen,108,LLM_KNN_KP,0.1,2,0.2009109693833630,0.2571493926252400,0.0208661429281815,0.1512339975939600,0.3639026471451590,0.3168478860700930,0.563689566240519,0.5433594817156460,0.7649670218163370,53.9437233119764
Combined,950,LLM_KNN_KP,0.1,2,0.062278137938957,0.0962068940272797,0.0189768198801988,0.1386117796508590,0.2398630482028920,0.2686680494196250,0.5287962728559170,0.6225201042648770,0.6184271532360930,544.5609393532570
test_seen,842,LLMRidge_Concat_KP,0.1,2,-0.0597293874416993,-0.0872258305290293,0.0172051215979033,0.151506812129558,0.1869362091969540,0.1704437568985210,0.4926688571770990,0.5426865133694930,0.5276725844682110,619.2799678183690
